sw,136.9267,2.404,1.000,0.400,0.000,0.000,0.000,1.000
bb,136.9267,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,136.9267,0.724,1.301,0.178,0.445,0.036,0.031,0.894
RC,136.9267,0.918,0.962,0.252,-0.137,0.031,0.030,0.990
LF,136.9267,0.666,0.088,-0.066,0.553,-0.363,-0.448,0.602
RF,136.9267,0.874,0.085,-0.067,-0.471,0.590,-0.505,0.418
LC,136.9267,0.544,0.901,0.275,-0.076,-0.031,0.117,0.990
sw,137.0305,2.400,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.0305,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.0305,0.725,1.301,0.177,0.444,0.035,0.033,0.895
RC,137.0305,0.920,0.963,0.252,-0.138,0.031,0.031,0.990
LF,137.0305,0.665,0.088,-0.066,0.553,-0.362,-0.450,0.601
RF,137.0305,0.874,0.085,-0.067,-0.470,0.591,-0.505,0.418
LC,137.0305,0.544,0.902,0.275,-0.078,-0.031,0.118,0.989
sw,137.1308,2.407,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.1308,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.1308,0.726,1.302,0.176,0.441,0.034,0.033,0.896
RC,137.1308,0.920,0.963,0.253,-0.138,0.030,0.031,0.990
LF,137.1308,0.664,0.087,-0.066,0.554,-0.361,-0.451,0.600
RF,137.1308,0.874,0.085,-0.066,-0.467,0.591,-0.505,0.421
LC,137.1308,0.546,0.903,0.276,-0.078,-0.030,0.117,0.990
sw,137.2422,2.426,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.2422,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.2422,0.728,1.304,0.176,0.439,0.032,0.033,0.897
RC,137.2422,0.921,0.966,0.254,-0.143,0.029,0.030,0.989
LF,137.2422,0.664,0.087,-0.067,0.554,-0.363,-0.451,0.598
RF,137.2422,0.874,0.084,-0.066,-0.464,0.592,-0.505,0.423
LC,137.2422,0.548,0.904,0.276,-0.079,-0.030,0.115,0.990
sw,137.3423,2.453,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.3423,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.3423,0.731,1.304,0.176,0.437,0.029,0.033,0.898
RC,137.3423,0.924,0.967,0.257,-0.144,0.029,0.029,0.989
LF,137.3423,0.662,0.086,-0.069,0.554,-0.363,-0.452,0.597
RF,137.3423,0.874,0.085,-0.066,-0.466,0.593,-0.504,0.421
LC,137.3423,0.550,0.907,0.278,-0.082,-0.033,0.116,0.989
sw,137.4534,2.492,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.4534,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.4534,0.734,1.303,0.179,0.440,0.027,0.033,0.897
RC,137.4534,0.927,0.968,0.260,-0.146,0.029,0.028,0.989
LF,137.4534,0.662,0.086,-0.069,0.554,-0.365,-0.455,0.595
RF,137.4534,0.875,0.084,-0.067,-0.466,0.594,-0.505,0.419
LC,137.4534,0.553,0.907,0.279,-0.082,-0.035,0.114,0.990
sw,137.564,2.542,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.564,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.564,0.737,1.302,0.182,0.443,0.025,0.032,0.895
RC,137.564,0.929,0.965,0.261,-0.143,0.028,0.028,0.989
LF,137.564,0.662,0.086,-0.068,0.551,-0.362,-0.460,0.595
RF,137.564,0.875,0.084,-0.069,-0.469,0.595,-0.505,0.413
LC,137.564,0.556,0.908,0.280,-0.082,-0.037,0.113,0.990
sw,137.6749,2.598,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.6749,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.6749,0.740,1.301,0.185,0.446,0.023,0.033,0.894
RC,137.6749,0.929,0.964,0.263,-0.141,0.025,0.027,0.989
LF,137.6749,0.661,0.086,-0.068,0.551,-0.363,-0.460,0.594
RF,137.6749,0.876,0.084,-0.069,-0.470,0.598,-0.503,0.411
LC,137.6749,0.557,0.905,0.281,-0.078,-0.039,0.111,0.990
sw,137.775,2.655,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.775,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.775,0.741,1.301,0.188,0.447,0.022,0.032,0.894
RC,137.775,0.931,0.963,0.264,-0.140,0.026,0.026,0.989
LF,137.775,0.662,0.087,-0.067,0.551,-0.363,-0.461,0.593
RF,137.775,0.876,0.084,-0.069,-0.469,0.599,-0.503,0.411
LC,137.775,0.559,0.905,0.283,-0.078,-0.038,0.112,0.990
sw,137.875,2.715,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.875,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.875,0.742,1.300,0.190,0.447,0.021,0.032,0.893
RC,137.875,0.932,0.963,0.267,-0.141,0.027,0.027,0.989
LF,137.875,0.677,0.096,-0.058,0.553,-0.366,-0.462,0.589
RF,137.875,0.876,0.084,-0.069,-0.470,0.602,-0.499,0.409
LC,137.875,0.558,0.905,0.284,-0.079,-0.038,0.112,0.990
sw,137.9868,2.784,1.000,0.400,0.000,0.000,0.000,1.000
bb,137.9868,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,137.9868,0.743,1.299,0.192,0.449,0.022,0.031,0.893
RC,137.9868,0.934,0.964,0.268,-0.144,0.030,0.027,0.989
LF,137.9868,0.678,0.096,-0.058,0.554,-0.364,-0.463,0.588
RF,137.9868,0.876,0.084,-0.069,-0.470,0.603,-0.497,0.411
LC,137.9868,0.559,0.904,0.287,-0.078,-0.035,0.112,0.990
sw,138.0981,2.854,1.000,0.400,0.000,0.000,0.000,1.000
bb,138.0981,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,138.0981,0.744,1.299,0.195,0.449,0.026,0.030,0.892
RC,138.0981,0.935,0.962,0.268,-0.141,0.033,0.027,0.989
LF,138.0981,0.678,0.096,-0.057,0.554,-0.362,-0.464,0.588
RF,138.0981,0.876,0.084,-0.069,-0.470,0.604,-0.496,0.410
LC,138.0981,0.562,0.903,0.290,-0.076,-0.032,0.112,0.990
sw,138.2078,2.922,1.000,0.400,0.000,0.000,0.000,1.000
bb,138.2078,1.269,0.296,1.598,0.000,0.000,0.000,1.000
E,138.2078,0.744,1.300,0.196,0.450,0.026,0.030,0.892
