bb,18.81508,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,18.81508,3.981,1.000,1.600,0.000,0.000,0.000,1.000
E,18.81508,3.320,1.403,0.114,0.449,-0.443,0.283,0.722
RC,18.81508,3.465,0.725,0.258,0.176,-0.543,0.408,0.713
LF,18.81508,3.442,0.185,-0.072,-0.636,-0.735,0.179,0.154
RF,18.81508,3.557,0.171,0.068,-0.112,0.248,-0.654,0.706
LC,18.81508,3.283,0.746,-0.096,0.433,-0.306,-0.116,0.840
bb,18.91538,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,18.91538,3.995,1.000,1.600,0.000,0.000,0.000,1.000
E,18.91538,3.326,1.402,0.133,0.461,-0.400,0.269,0.745
RC,18.91538,3.502,0.732,0.288,0.222,-0.432,0.375,0.790
LF,18.91538,3.445,0.186,-0.075,-0.639,-0.731,0.180,0.161
RF,18.91538,3.557,0.172,0.069,-0.111,0.249,-0.659,0.701
LC,18.91538,3.279,0.741,-0.091,0.449,-0.267,-0.133,0.842
bb,19.0158,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.0158,4.000,1.000,1.600,0.000,0.000,0.000,1.000
E,19.0158,3.339,1.401,0.154,0.464,-0.335,0.252,0.781
RC,19.0158,3.548,0.738,0.302,0.245,-0.338,0.348,0.839
LF,19.0158,3.448,0.193,-0.080,-0.609,-0.729,0.222,0.217
RF,19.0158,3.561,0.167,0.068,-0.113,0.250,-0.674,0.686
LC,19.0158,3.268,0.735,-0.072,0.447,-0.229,-0.160,0.850
bb,19.13021,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.13021,3.994,1.000,1.600,0.000,0.000,0.000,1.000
E,19.13021,3.356,1.401,0.167,0.464,-0.247,0.238,0.817
RC,19.13021,3.594,0.750,0.304,0.259,-0.263,0.326,0.870
LF,19.13021,3.435,0.197,-0.065,-0.490,-0.653,0.366,0.447
RF,19.13021,3.567,0.164,0.068,-0.131,0.261,-0.695,0.658
LC,19.13021,3.256,0.728,-0.030,0.424,-0.200,-0.186,0.863
bb,19.23841,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.23841,3.975,1.000,1.600,0.000,0.000,0.000,1.000
E,19.23841,3.364,1.404,0.173,0.468,-0.169,0.208,0.842
RC,19.23841,3.623,0.772,0.294,0.304,-0.176,0.220,0.910
LF,19.23841,3.444,0.191,-0.062,-0.489,-0.657,0.390,0.422
RF,19.23841,3.574,0.166,0.063,-0.176,0.277,-0.687,0.649
LC,19.23841,3.267,0.742,0.036,0.314,-0.146,-0.115,0.931
bb,19.34612,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.34612,3.946,1.000,1.600,0.000,0.000,0.000,1.000
E,19.34612,3.372,1.407,0.182,0.473,-0.145,0.192,0.848
RC,19.34612,3.602,0.826,0.273,0.232,-0.239,0.126,0.935
LF,19.34612,3.446,0.189,-0.062,-0.497,-0.646,0.402,0.418
RF,19.34612,3.594,0.177,0.051,-0.355,0.487,-0.559,0.569
LC,19.34612,3.316,0.803,0.088,0.173,0.079,-0.061,0.980
bb,19.44722,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.44722,3.910,1.000,1.600,0.000,0.000,0.000,1.000
E,19.44722,3.386,1.410,0.190,0.481,-0.132,0.167,0.850
RC,19.44722,3.570,0.886,0.230,0.156,-0.349,0.076,0.921
LF,19.44722,3.445,0.189,-0.063,-0.500,-0.636,0.412,0.420
RF,19.44722,3.621,0.183,0.062,-0.420,0.534,-0.477,0.558
LC,19.44722,3.360,0.896,0.107,0.060,0.196,0.076,0.976
bb,19.55927,1.161,0.296,1.626,0.000,0.000,0.000,1.000
