bb,18.96316,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,18.96316,3.199,1.000,0.400,0.000,0.000,0.000,1.000
E,18.96316,3.149,1.413,0.119,0.472,-0.180,0.171,0.846
RC,18.96316,3.410,0.684,0.134,0.503,-0.113,0.160,0.842
LF,18.96316,3.123,0.205,-0.132,-0.461,-0.623,0.413,0.478
RF,18.96316,3.267,0.189,0.034,-0.145,0.221,-0.682,0.682
LC,18.96316,2.965,0.738,-0.024,0.416,-0.158,-0.157,0.882
bb,19.06378,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.06378,3.199,1.000,0.400,0.000,0.000,0.000,1.000
E,19.06378,3.151,1.414,0.116,0.475,-0.160,0.149,0.852
RC,19.06378,3.417,0.689,0.121,0.486,-0.069,0.136,0.860
LF,19.06378,3.121,0.204,-0.135,-0.475,-0.603,0.436,0.470
RF,19.06378,3.272,0.195,0.027,-0.194,0.276,-0.653,0.679
LC,19.06378,2.946,0.738,-0.023,0.425,-0.105,-0.204,0.876
bb,19.17541,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.17541,3.187,1.000,0.400,0.000,0.000,0.000,1.000
E,19.17541,3.157,1.416,0.117,0.469,-0.147,0.132,0.860
RC,19.17541,3.413,0.686,0.105,0.480,-0.065,0.111,0.868
LF,19.17541,3.120,0.203,-0.136,-0.469,-0.596,0.454,0.468
RF,19.17541,3.286,0.214,-0.034,-0.319,0.462,-0.512,0.650
LC,19.17541,2.933,0.734,-0.021,0.440,-0.048,-0.242,0.864
bb,19.28501,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.28501,3.163,1.000,0.400,0.000,0.000,0.000,1.000
E,19.28501,3.167,1.423,0.121,0.458,-0.138,0.118,0.870
RC,19.28501,3.408,0.678,0.093,0.506,-0.075,0.105,0.853
LF,19.28501,3.118,0.205,-0.136,-0.463,-0.593,0.464,0.467
RF,19.28501,3.288,0.208,-0.104,-0.289,0.539,-0.465,0.640
LC,19.28501,2.935,0.736,-0.012,0.444,-0.021,-0.259,0.858
bb,19.38531,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.38531,3.132,1.000,0.400,0.000,0.000,0.000,1.000
E,19.38531,3.174,1.431,0.133,0.442,-0.132,0.103,0.881
RC,19.38531,3.404,0.677,0.099,0.509,-0.085,0.098,0.851
LF,19.38531,3.118,0.207,-0.136,-0.460,-0.600,0.451,0.474
RF,19.38531,3.288,0.190,-0.116,-0.342,0.525,-0.501,0.597
LC,19.38531,2.954,0.735,0.000,0.453,0.026,-0.242,0.857
bb,19.48541,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.48541,3.093,1.000,0.400,0.000,0.000,0.000,1.000
E,19.48541,3.179,1.439,0.149,0.426,-0.125,0.095,0.891
RC,19.48541,3.400,0.680,0.118,0.503,-0.103,0.098,0.853
