collide*(0.3760, 0.9715, 1.2725)*CollisionTracker_RH*(-0.3832, -0.0124, -0.0315) *(0.9543, -0.4239, 3.1535)*(0.4144, 1.0286, 1.2262)*SwingingObstacle*(0.3455, 1.0000, 1.2000), 94.675
Subject navigating course: False, 96.3214
Loaded course_5, 97.97199
Subject navigating course: False, 97.98692
Subject navigating course: True, 107.9602
collide*(2.9652, -0.0037, 1.5953)*CollisionTracker_RF*(-0.0280, -0.5281, -0.3633) *(188.3447, -50.8665, -70.9953)*(2.9854, -0.0580, 1.6558)*Foot*(3.0028, 0.0155, 1.5088), 111.5123
collide*(2.9651, -0.0266, 1.6174)*CollisionTracker_LF*(0.0283, -0.0278, -0.1326) *(1.3845, -0.1531, -2.6906)*(3.0028, 0.0155, 1.5088)*Foot*(2.9870, -0.0568, 1.6565), 111.5165
Off course, 114.3558
Back on course, 114.534
pressed_ButtonBig(Clone), 115.4219
collide*(1.1365, 0.0909, 0.0077)*CollisionTracker_LF*(0.0165, -0.0459, 0.0720) *(-0.3309, 0.9964, -0.8740)*(1.1832, 0.0768, -0.0848)*Foot*(1.1800, 0.0961, 0.0700), 116.066
collide*(1.1833, 0.0588, 0.0121)*CollisionTracker_RF*(-2.8346, -0.0682, -0.3050) *(-19.2918, -6.5989, -6.4772)*(1.1787, 0.0945, 0.0696)*Foot*(1.1832, 0.0768, -0.0848), 116.0704
collide*(0.3704, 0.1272, -0.1384)*CollisionTracker_RF*(0.0796, -0.1546, -0.2254) *(0.9245, -2.5615, -0.2866)*(0.4192, 0.0570, -0.1004)*Foot*(0.3886, 0.1617, -0.2345), 116.7432
collide*(0.3677, 0.0894, -0.1767)*CollisionTracker_LF*(-3.8107, -0.4740, 0.2745) *(-2.2933, 1.6282, 13.1694)*(0.3886, 0.1617, -0.2345)*Foot*(0.4212, 0.0573, -0.0999), 116.7472
collide*(0.7929, 1.1750, 1.5039)*CollisionTracker_RH*(0.2274, 0.7542, 0.6050) *(-2.7990, -4.0453, 2.0125)*(0.7530, 1.1922, 1.3998)*FlagZY*(0.8000, 1.3000, 1.6000), 120.0295
Finish Line Tagged, 120.0337
Subject navigating course: False, 120.0392
Play Area: 2.1m x 3.4m, 1.90737
24 courses available, 1.913663
Tare feet, 4.256107
Subject navigating course: True, 5.053668
Off course, 5.074171
