LF,251.9026,0.894,0.088,1.665,0.544,0.416,0.515,0.515
RF,251.9026,0.706,0.105,1.653,-0.587,-0.306,0.711,0.236
LC,251.9026,0.963,0.909,1.507,0.156,-0.956,-0.244,0.049
sw,252.0131,0.399,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.0131,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.0131,0.811,1.294,1.442,-0.006,0.920,-0.392,0.027
RC,252.0131,0.643,0.930,1.514,0.176,0.952,0.250,0.026
LF,252.0131,0.894,0.088,1.665,0.545,0.416,0.517,0.513
RF,252.0131,0.706,0.105,1.652,-0.587,-0.308,0.710,0.236
LC,252.0131,0.961,0.909,1.508,0.155,-0.955,-0.246,0.050
sw,252.1133,0.336,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.1133,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.1133,0.809,1.290,1.447,-0.002,0.913,-0.406,0.023
RC,252.1133,0.642,0.931,1.517,0.176,0.951,0.252,0.027
LF,252.1133,0.894,0.088,1.666,0.545,0.415,0.518,0.512
RF,252.1133,0.706,0.105,1.652,-0.587,-0.310,0.710,0.236
LC,252.1133,0.960,0.909,1.510,0.155,-0.955,-0.249,0.050
sw,252.2243,0.269,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.2243,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.2243,0.808,1.290,1.447,-0.005,0.915,-0.404,0.026
RC,252.2243,0.641,0.931,1.518,0.176,0.951,0.252,0.027
LF,252.2243,0.894,0.088,1.667,0.547,0.414,0.520,0.509
RF,252.2243,0.707,0.106,1.651,-0.586,-0.312,0.709,0.237
LC,252.2243,0.959,0.909,1.513,0.155,-0.955,-0.247,0.048
sw,252.3243,0.211,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.3243,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.3243,0.807,1.292,1.448,-0.007,0.918,-0.397,0.028
RC,252.3243,0.640,0.929,1.519,0.174,0.952,0.250,0.030
LF,252.3243,0.894,0.088,1.667,0.550,0.411,0.523,0.506
RF,252.3243,0.707,0.106,1.651,-0.584,-0.316,0.708,0.239
LC,252.3243,0.958,0.908,1.514,0.157,-0.955,-0.247,0.051
sw,252.4256,0.158,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.4256,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.4256,0.806,1.292,1.448,-0.007,0.919,-0.394,0.026
RC,252.4256,0.640,0.929,1.519,0.174,0.952,0.251,0.033
LF,252.4256,0.895,0.088,1.667,0.553,0.409,0.524,0.503
RF,252.4256,0.707,0.106,1.652,-0.582,-0.321,0.707,0.242
LC,252.4256,0.957,0.908,1.515,0.157,-0.955,-0.246,0.052
sw,252.5352,0.107,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.5352,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.5352,0.806,1.292,1.447,-0.007,0.918,-0.395,0.027
RC,252.5352,0.639,0.929,1.520,0.173,0.952,0.250,0.033
LF,252.5352,0.894,0.088,1.668,0.554,0.408,0.525,0.501
RF,252.5352,0.706,0.105,1.654,-0.580,-0.323,0.707,0.243
LC,252.5352,0.956,0.908,1.515,0.157,-0.955,-0.245,0.051
sw,252.6354,0.068,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.6354,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.6354,0.805,1.290,1.446,-0.008,0.916,-0.400,0.028
RC,252.6354,0.639,0.929,1.520,0.174,0.952,0.250,0.032
LF,252.6354,0.894,0.088,1.667,0.553,0.408,0.525,0.502
RF,252.6354,0.706,0.105,1.654,-0.580,-0.322,0.707,0.243
LC,252.6354,0.956,0.907,1.516,0.156,-0.956,-0.245,0.052
sw,252.7459,0.034,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.7459,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.7459,0.805,1.289,1.444,-0.008,0.915,-0.402,0.027
RC,252.7459,0.639,0.928,1.521,0.174,0.952,0.249,0.031
LF,252.7459,0.894,0.088,1.668,0.553,0.409,0.525,0.502
RF,252.7459,0.705,0.104,1.655,-0.580,-0.322,0.708,0.243
LC,252.7459,0.956,0.907,1.515,0.155,-0.956,-0.243,0.052
sw,252.8465,0.013,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.8465,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.8465,0.805,1.289,1.442,-0.009,0.915,-0.403,0.028
RC,252.8465,0.639,0.928,1.520,0.171,0.953,0.247,0.032
LF,252.8465,0.895,0.090,1.665,0.552,0.409,0.524,0.504
RF,252.8465,0.705,0.103,1.656,-0.581,-0.321,0.708,0.242
LC,252.8465,0.957,0.907,1.514,0.155,-0.957,-0.241,0.053
sw,252.9469,0.002,1.000,1.200,0.000,0.000,0.000,1.000
bb,252.9469,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,252.9469,0.806,1.289,1.440,-0.010,0.914,-0.404,0.026
RC,252.9469,0.640,0.928,1.519,0.172,0.953,0.247,0.032
LF,252.9469,0.895,0.090,1.665,0.550,0.410,0.523,0.507
RF,252.9469,0.705,0.104,1.655,-0.582,-0.318,0.708,0.241
LC,252.9469,0.958,0.907,1.514,0.155,-0.957,-0.240,0.053
sw,253.0578,0.001,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.0578,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.0578,0.807,1.290,1.439,-0.011,0.917,-0.398,0.024
RC,253.0578,0.641,0.928,1.518,0.172,0.953,0.248,0.031
LF,253.0578,0.895,0.089,1.664,0.548,0.410,0.522,0.509
RF,253.0578,0.705,0.104,1.655,-0.583,-0.315,0.709,0.240
LC,253.0578,0.958,0.907,1.512,0.155,-0.957,-0.241,0.053
sw,253.1684,0.012,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.1684,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.1684,0.807,1.293,1.439,-0.012,0.921,-0.389,0.019
RC,253.1684,0.642,0.929,1.516,0.173,0.953,0.248,0.030
