bb,20.9643,3.274,0.296,1.281,0.000,0.000,0.000,1.000
sw,20.9643,3.201,1.000,0.000,0.000,0.000,0.000,1.000
E,20.9643,3.375,1.355,0.451,0.364,-0.595,0.335,0.634
RC,20.9643,3.321,0.672,0.649,0.271,-0.664,0.285,0.636
LF,20.9643,3.501,0.080,0.317,-0.647,-0.741,0.150,0.099
RF,20.9643,3.555,0.079,0.533,0.101,-0.016,-0.679,0.727
LC,20.9643,3.354,0.667,0.285,0.558,-0.244,0.065,0.791
bb,21.07462,3.274,0.296,1.281,0.000,0.000,0.000,1.000
sw,21.07462,3.202,1.000,0.000,0.000,0.000,0.000,1.000
E,21.07462,3.363,1.345,0.451,0.382,-0.589,0.352,0.619
RC,21.07462,3.450,0.607,0.649,0.341,-0.607,0.405,0.594
LF,21.07462,3.501,0.080,0.316,-0.650,-0.738,0.150,0.100
RF,21.07462,3.555,0.079,0.533,0.100,-0.014,-0.679,0.727
LC,21.07462,3.453,0.638,0.267,0.582,-0.277,0.148,0.750
bb,21.17682,3.274,0.296,1.281,0.000,0.000,0.000,1.000
sw,21.17682,3.214,1.000,0.000,0.000,0.000,0.000,1.000
E,21.17682,3.353,1.333,0.450,0.405,-0.578,0.372,0.603
RC,21.17682,3.543,0.595,0.647,0.296,-0.644,0.519,0.478
LF,21.17682,3.502,0.081,0.316,-0.655,-0.734,0.150,0.099
RF,21.17682,3.555,0.079,0.533,0.101,-0.015,-0.678,0.728
LC,21.17682,3.470,0.637,0.241,0.550,-0.345,0.174,0.741
bb,21.27752,3.274,0.296,1.281,0.000,0.000,0.000,1.000
sw,21.27752,3.235,1.000,0.000,0.000,0.000,0.000,1.000
E,21.27752,3.347,1.327,0.450,0.415,-0.572,0.383,0.595
RC,21.27752,3.570,0.598,0.654,0.313,-0.621,0.518,0.498
LF,21.27752,3.503,0.080,0.316,-0.658,-0.730,0.153,0.099
RF,21.27752,3.556,0.079,0.533,0.100,-0.014,-0.680,0.726
LC,21.27752,3.464,0.635,0.225,0.574,-0.334,-0.008,0.747
bb,21.38817,3.274,0.296,1.281,0.000,0.000,0.000,1.000
sw,21.38817,3.268,1.000,0.000,0.000,0.000,0.000,1.000
E,21.38817,3.343,1.326,0.446,0.410,-0.583,0.391,0.581
RC,21.38817,3.545,0.602,0.662,0.263,-0.624,0.498,0.542
LF,21.38817,3.504,0.079,0.315,-0.660,-0.730,0.152,0.097
RF,21.38817,3.556,0.079,0.533,0.096,-0.012,-0.680,0.727
LC,21.38817,3.453,0.637,0.228,0.560,-0.370,-0.003,0.741
bb,21.48827,3.274,0.296,1.281,0.000,0.000,0.000,1.000
sw,21.48827,3.308,1.000,0.000,0.000,0.000,0.000,1.000
E,21.48827,3.342,1.330,0.434,0.386,-0.627,0.398,0.547
